GrantNumber,OutputId,Title,Year
126830,DAD4CF84-BF9F-4C1F-9AA5-181350E4D038,Best Poster Award,2012
154486,818DA075-D16E-4949-A809-999CBF14387F,Highly-cited researcher 2018 (Thomson Reuters),2018
147309,D94069CE-9A31-4637-B979-73B02539A7F9,"Jahrespreis 2014 der Wirtschaftswissenschaftlichen Fakultät, Universität Zürich.
Fuer die Dissertation «Interactive Multiresolution and Multiscale Visualization of Large Volume Data» ",2014
136205,97450A8A-4BD8-4FF1-A9CC-9648C2368586,Forschungskredit UZH,2015
141805,0026174D-D8C9-42DA-9EE5-7CC86271B408,"Institute of Biogeochemisty and Pollutant Dynamics PhD congress - Best Presentation Award for contribution ""How to do stable isotope analysis for one micropollutant?""",2016
180953,74649198-260F-4C10-9738-03BB521F9203,ETH Spark Award Finalist,2020
154446,B50677C7-6DFF-4F36-BFFB-1D571463FF3B,Prize for the Best Dissertation in Economics,2016
152190,027614D1-9E0A-427B-AD3D-E8B50E514337,EPSRC Postdoctoral Fellowship,2016
152190,98A1BA6E-CD0D-4ECA-AB10-C3E9D4B41A8F,non-stipendiary Junior Research Fellowship at Worcester College,2016
172278,85711FB8-F4C6-4A81-9F42-CC4F879D9B5C,Co-author of the Best Paper Award in the IEEE International Conference on Computational Photography (ICCP),2019
191255,E874B64C-2F06-4205-BA39-BE33DD7081C2,Travel Grant Contest for the ThinkSwiss & Fullbright Alumni Event,2021
152143,65385277-BA22-40E8-BAA1-F6D128DC1BDF,Keystone Symposia Scholarship & Invited talk:” Long Noncoding RNAs: From Evolution to Function.”,2015
152143,E789D77E-D30F-4271-BE47-B722A76D8F90,Finalist Parkinson’s NSW Young Researcher of the Year Award,2015
161923,27E8D846-F080-4A4E-8E5D-E1626E7A3703,Human Frontiers Science Program Postdoctoral Fellowship,2016
161920,40CD095B-4476-4322-B552-6FC1DEFCB27D,"Harlan Fiske Stone Scholar

Awarded in recognition of superior academic achievement.",2016
178502,6B694647-352C-419F-9A31-E9808DED8914,DPCI Thesis Award 2018 of the division of polymers colloids an Interfaces of the swiss chemical society,2018
178502,BCF5E52B-855D-46B2-BD12-CD9045E7505B,Enzo Ferroni Award for a Young Scientist,2018
158770,893226BD-C1A4-4675-AD52-726640F3FE44,EMBO long-term post-doctoral fellowship,2015
148858,7C075CBB-4A58-4CCA-8DAC-BCE49A79DCCC,JMR Award,2017
151676,6B6CD742-11B4-4EF9-A8BF-AF4F62866EC6,"Received Young Investigator Fellowship travel award, to attend European Atherosclerosis Society congress 2015 held in Glasgow, Scotland( 22 - 25 March 2015)",2015
151676,58102149-6249-47D1-9DD6-E6757DCCAE6D,"Received Best Poster Award at the George and Angelina Kostas Research Center for Cardiovascular Nanomedicine Annual International Meeting, Houston, Texas, USA ( October 12th 2015)",2015
151676,A0C01E5F-765C-4896-B103-F5B2A496B303,"Received Poster Award at the 2nd Annual GCC (Gulf Coast Consortium) Symposium held in Houston, Texas, USA ( June 2nd 2015)",2015
191736,CF4748D9-901B-4CD2-9332-D22E8125D527,2020 Foresight Fellow in Machine Learning accelerated Drug- and Materials discovery,2020
181897,F2EDFE06-AABF-4960-96E8-B03595722ABE,"Junior Research Fellowship, Christ’s College, University of Cambridge",2019
161749,A0BEE9C8-9352-4ECF-B031-AE6D29E64C51,"Milupa Fellowship Award of the Swiss Society of Neonatology

http://www.neonet.ch/en/awards/milupa-fellowship-award/",2016
187739,A572C774-34BF-4A81-BC74-B669A0E22F5F,"Keystone Symposia scholarship to attend symposia on Sleep & Circadian Rhythms: Pillars of Health (EK21).

Due to Covid-19, symposia was held online via Zoom and scholarship was automatically applied to waive the registration fees. ",2021
158804,7E2C942B-0F16-4881-B1C6-D7F200B2272E,Best oral presentation at the UCL Faculty of Medical Sciences Research Day,2016
151927,F1EB6770-3638-44A6-9C08-EFB65551A134,"Travel Award from the Materials Computation Center (MCC) at the University of Illinois, Urbana-Champaign, USA. ",2015
191740,1988D73F-022F-4484-9BA6-E55D4EB53182,"2021 ASPET Poster Award, Division for Neuropharmacology, Postdoctoral Scientists, 2nd place",2021
155115,72FD1B9D-6E09-47CA-8D49-5683630764C3,Best oral presentation by a postdoc at the 21st Annual Retreat of the ASI Immunology group of Victoria,2014
148619,6AF88A9C-71F2-45DA-AC03-B1E9707873D3,"Partners in Excellence Team Award
“Physician Level Variation in Medication Overrides of Computerized Decision Support”
Brigham and Women’s Hospital, Boston, 2015 Jan 12",2015
177178,1ABC1F10-F710-48FB-A0BC-7CE8E625375C,Best poster award (1st place) at ETH MaP graduate symposium 2020,2019
127187,3D807C9D-B071-4F1B-84C4-9FEE46C72F0E,"Phytochemical Analysis Prize, Trends in Natural Products Research, PSE symp Leicester",2010
147180,3F2D16E3-BBA0-4B71-B94A-176B7D75706C,"Merit Award, Sleep Regulation and Function Gordon Research Conference (GRC)",2014
147180,DECBCF68-3452-463E-AEC7-0EA59A2F8421,Travel Award from the European Sleep Research Society (ESRS),2014
147180,1D3E3C43-0308-4486-AD1D-C86ECA2662E1,"Late Breaking Abstract at ""SLEEP 2013""",2013
147180,14614ABF-9AB7-490C-BF58-C70E128BB747,Outreach Award,2013
147180,E0F9DA4D-A929-4760-9A98-FA0FD3F71495,Jacobs Foundation Young Investigator Research Grant (to Sean Deoni),2013
147180,BDF09C94-700E-449A-9595-66DC43C388DB,Young Scientist Award at the Congress of the European Sleep Research Society (ESRS),2014
147180,24B8240F-405D-46EE-9396-36E117411C7D,Sleep Research Society Honorable Mention Award,2013
170929,16E1F49C-7D6B-41E8-8270-957F963CB94A,Dora-Seif-Preis für Krebsforschung,2020
130016,09CFAC91-9686-4B44-B8D5-A05D0C354403,The Swiss Chemical Society and Royal Society of Chemistry Award to attend and present this work at the “Anglo-Swiss Symposium on Phenotypic Screening” held at the Roche campus on the 9th of October 2013.,2013
173860,7228D491-3FC6-42D8-8D2D-724D7D7BB9F5,2019 APS/DFD Gallery of Fluid Motion Award,2019
160782,C96C732F-7512-4165-B0C8-9D0230E3354A,"Travel grant delivered to Bulla Monica by the LS2 Physiology section for participation at the “Calcium signaling” Gordon Research Seminar and Conference (June 17-23, 2017), Il Ciocco, Lucca (IT)",2017
160782,3D3D9815-BBBB-4E74-A59C-1562E84E049E,Audience Prize 2017 delivered to Nunes-Hasler Paula Life Sciences Switzerland Tomorrow’s PI Competition (selected as one of 6 from 72 applicants),2017
160728,184DCA26-A031-46C9-8142-1B804E08246A,Dimitris N. Chorafas Foundation Award,2016
189867,AFF945FC-A2C4-471A-A402-44001BABD754,Die Publikation basiert auf der mit Auszeichnung abgeschlossenen Dissertation an der Kunstuniversität Linz am 12. November 2018.,2019
136254,73794CEC-CCE3-45F3-A074-940C296B8243,Keystone Symposia scholarship,2015
136254,AD38005F-17FE-42B2-B118-18FEC835FE44,"Best Poster Price of the Erice International School of Crystallography Meeting

see also:
http://www.crystalerice.org/Pastactivity/2014/report/report2014.htm",2014
141843,0E13E2E7-0A21-46E0-8306-0768E3682366,Outstanding Student Paper Award (AGU Fall Meeting in San Francisco 2014),2014
141501,AE0FAC45-A162-4580-96AC-264A7D8D780C,13th International Conference on Endothelin Young Investigator Award,2013
131022,260E0128-AFC4-4E0B-8BF4-397673094F04,APS Scholar Award,2012
131022,0F72FDDF-9B4C-4ECD-977E-0344CDFC0BFA,Phoebe and Dr. Donald Giddon Grant for Research on Women and Health,2011
207316,6C7CA01D-2775-4B57-8282-2D540ACEB707,Ulrich-Teichler-Preis 2021 für hervorragende Abschlussarbeiten im Bereich der Hochschulforschung der Gesellschaft für Hochschulforschung e.V.,2021
186227,498781AA-6283-4AF0-991C-9358FF79EDAD,"The Haydn Mason Lecture, British Society for Eighteenth-Century Studies",2022
160739,BAA6E951-67D3-48FA-9382-909B1EE3F90D,European Research Council consolidator grant,2019
160739,A1C1BA0A-AF34-4209-BFF8-77EEC730E6A1,University of Zurich Graduate Campus Travel Grant (2017_Q3_TG_083),2017
148619,7BE5C7B4-2D4D-4690-BE62-E8274E614C54,"SGMI Paper Award (best conference contribution/presentation)
""Predicting Diagnoses with Drug Orders, Routes and Doses""
swiss ehealth summit, Bern, 2015 Sep 15",2015
178069,6DD72BAF-6982-429C-9318-B9A12D3DD07A,Boston University Human Resources Policy Institute Research (HRPI) Award,2020
155234,22089612-5A7D-46FE-AE45-2A094D4D9CA9,"Trainee (Educational) Stipend of the International Society for Magnetic Resonance in Medicine (ISMRM). (Waived seven-day registration to the ISMRM 24rd Annual Meeting, 7 May – 13 May 2016, in Singapore, Value:  US$475.00).",2016
148720,E86A7499-ED0B-4322-B314-EBB2CEEAE52B,"""Speaker Award""
MASC Macrocyclic and Supramolecular Chemistry Meeting organised by the Royal Society of Chemistry",2014
162116,5E7AE70B-0605-4506-B638-E53AC0C518A8,"Non-Stipendiary Research Fellowship at Darwin College, University of Cambridge",2017
148742,4A9C41F1-8483-4374-BFF9-DC64BDF89EC3,UCSF Resource Allocation Program (RAP) - Basic Science Award Program in HIV/AIDS,2014
148742,0608C0D2-2361-44F0-88E5-D46829C09F4E,EMBO Long Term Fellowship,2014
174865,F1B96023-23DF-4DC3-9478-6E09002DF018,Concordia University Conference and Exposition Award,2018
178421,139AC12B-537D-49D9-9721-DFF6B8706E04,"Faculty of Science Advancing Women's Research Success Grant, Monash University",2019
184370,36C1627E-E213-49CD-8967-3F2E02280DF3,"Winner of the Young Researcher Prize for the Best Paper at the Economics of Informality Conference 2020 for the presentation of my paper Informality, Frictional Markets and Monetary Policy. The paper was selected as the winner by a jury ""thanks to its precision and relevance"".

The Economics of Informality Conference 2020 was organized jointly by Universidad del Rosario and The Central Bank of Colombia.",2020
181808,8257B239-8281-44DD-B406-C9FB0F7C420A,Prix Schläfli,2019
181808,DB2E1902-A5B6-461D-937F-EA8C477C5882,KlarText Preis für Wissenschaftskommunikation,2019
181808,A58CD0BE-D550-4BE8-B9FB-716F0772FB78,Amberbach Prize,2019
151770,FF83AE76-19C3-4935-A07B-F4DC6CF5CAB1,Travel award for second place Postdoc SpeakUP contest for promotion of scientific outreach.,2015
172142,7697297C-76C2-48A0-B206-31B966A88AEF,HHMI Fellowship of The Jane Coffin Childs Memorial Fund,2018
175860,7DFFAC64-62B0-4381-829D-FCDCB124A6CF,GI Dissertationspreis,2018
168658,D57865D1-7630-47D7-BEDA-3717CE007AF9,Poster prize at the 16th Congress of the European Society for Evolutionary Biology,2017
178472,D9537610-384E-4E9E-B019-3C1998D9CD80,CIBA/YCC Young Scientist Travel Award by the American Chemical Society,2019
178472,24DDA84C-0CC0-4621-8F25-3B40FF751519,Travel Grant by the Swiss Society for Microbiology,2019
168448,01DE750D-7A80-4DF1-B0A8-C62C8D5B53E7,Marie Skłodowska-Curie Individual Fellowship,2018
151939,B90D7E84-1ADC-4A75-9BB1-E9E356919806,Prix Nexans de la Recherche,2014
195241,CE6EF3E4-C064-4493-8E45-CA0BD37E7707,"ORS 2022, Orthopedic research society, Annual Meeting in Tampa, Florida, February 4-8, 
New Investigator Recognition Award (NIRA) finalist; 
PODIUM presentation and POSTER presentation
Title of the oral presentation:
Analyzing Hip Impingement Conflict Using Patient-specific 3-dimensional Ct Models For Collision Detection In Young Patients With Severe Slipped Capital Femoral Epiphysis
",2021
181898,99D3D66A-F9EC-4006-B17C-845BFD7482DD,"2020 AMS Simons Travel Grant.

http://www.ams.org/programs/travel-grants/AMS-SimonsTG/recipients",2020
142805,70586892-BFF3-43FC-8D56-5655A0258782,Prix Sournia délivré par la Société Française d'histoire de la médecine,2012
174471,7C6C6849-6586-46FE-AF02-F38E925DFF69,"Zeno Karl Schindler Foundation (Geneva)
ZKS-EPFL Award-2018",2018
174471,6FA80611-35E9-4E66-846D-664C3F81EF2B,Endorsed by The Royal Society as a potential leader in the field of Science (Exceptional Promise),2019
160876,EA37A938-3EF0-4388-80E8-4917DFFAD3B9,"Stiftung Pfizer Forschungspreis 2019; Bereich: Infektiologie, Rheumatologie und Immunologie;

https://www.pfizerforschungspreis.ch/de/preisträgerinnen",2019
160876,5AA4824F-F822-4463-A2F2-1464C6966DA6,"1st Price ""clinical research in infectious diseases"" of the Swiss Society for Infectious Diseases (SSI Award)

http://www.safe-id.ch/about-us/awards/awards.html

",2018
138628,48377E2B-0D50-4D18-824C-77075A40A18E,Marquis Who's Who in the World 2013,2013
134289,6CAC0400-BCB4-4522-8BF0-EFCFE77E81EA,Eleceted to the Committee of the International Society for Cultural History,2011
191032,4A65949B-9D14-4676-A142-775C792407F1,Second place in Postdoctoral Fellow Showcase at Experimental Biology 21,2021
131474,AA7464D5-4780-4FF0-A339-2492FBF3C057,Vice-Chancellor's Awards for Early Career Researchers awarded by Flinders University,2011
171548,C873839F-1B26-470D-B5EF-05AB47BF938A,"Feinberg prize for outstanding achievements in postdoctoral research, Weizmann Institute of Science.",2017
171548,586ACC01-DA65-40B6-978B-DB35CB0A1E3B,"LS2 2018 PIs of tomorrow, public presentation prize, Switzerland.",2018
180794,F4A8690A-F36E-4B06-86CA-F98C0DA8B3E8,Paul Niggli Medal,2020
145398,E3392190-8744-4B9E-B1FE-DCA3A87BF939,Qualification aux fonctions de maître-de-conférence dans la neuvième section du Conseil National Universitaire (France),2015
158792,3685980A-DFFF-4C11-A285-0675565BC83C,ISSLS prize in Basic Research 2017 (International Society for the Study of the Lumbar Spine),2016
126090,40B17E7D-1D8D-454A-A970-4E25B5AED64E,Young Reseach's Award at NN12,2012
126090,ABB9A8A8-8368-418E-99C0-D024F51FEB7B,Best Poster at CLINAM 2012,2012
107862,A77322A7-E635-4BBE-BB3F-24621CDFC79F,Prix de Faculté pour la thèse,2008
131171,C72A89C5-926F-49FA-A96E-9DE5FF7E7456,"On 21 October 2013, Oliver Bossdorf received the Gold Medal of the Teylers Foundation in Haarlem, The Netherlands, for his work on the ecological and evolutionary significance of epigenetic variation, including the work supported by the SNF grant no. 31EE30-131171.

http://www.teylersmuseum.eu/index.php?item=119&page=99&lang=nl
http://www.nioo.knaw.nl/en/news/teylers-medal",2013
166697,89E4CCF9-F8B1-4209-8069-1E01365DF6DB,"Best poster award, Swiss Pharma Science Day 2018",2018
131450,D58743F3-4CF2-4628-BF19-EB6A0F1F3920,EGU Young Scientist's Travel Award for Europeans,2012
131450,0E22A6C1-6E8F-4FEC-8C03-1CE4752A979D,NASA Group Achievement Award for outstanding contributions to the NASA mission ICESCAPE,2012
171589,08C5F1C4-ABF5-46AE-8348-3D4CCEB680B8,"Invited talk at the OSA Advanced Photonics Congress for work on ""Temporal
soliton generated in a micro-resonator directly with a diode laser""",2018
171589,DBC74B6B-32F4-42AA-9321-DA32798AD552,"Post-deadline paper at the IEEE Photonics Conference for work on ""High efficiency SHG in heterogeneous integrated GaAs ring resonators"".",2018
148381,6996D213-2CCD-4257-B9DE-28F339786A66,"""Paxinos Prize"", Best paper published by a NeuRA Postdoctoral Researcher in 2015",2016
151187,0E804DB2-B785-4310-97BF-EFC997003F6A,"Nikolaas Tinbergen prize of the Ethological Society; ECBB, Prague.",2014
148908,FC7D9B4C-248E-4C38-AB9A-2F9056F73FE0,Royal Society of South Africa - John F Herschel Medal,2016
148908,926A005E-95EA-40F0-8DA2-0E7709081A7E,South African Medical Research Council - Platinum Medal,2016
167583,865BA901-2BE0-4658-9A91-20CA6847BC6E,ASBMR/Harold M. Frost Young Investigator Award,2017
145320,A24C7827-4831-475B-B1E3-ED4C9A8A9DD0,Princeton University Art of Science,2013
177832,6E7B6B33-CA42-4332-889A-3C94D38B1159,"Georgian National Science Foundation Award for the best young scientist of the year in the field of exact and natural sciences, Georgia.

",2018
129455,66989D39-689F-49FD-B637-5FCE46E531AE,Prix du meilleur poster au colloque de l'Association des Psychologues Scolaires Québécois,2010
129455,11209797-FD74-4620-AD9C-C0848FF4D1EE,"Prix de la Conférence suisse de coordination pour la recherche en éducation (CORECHED) pour l’article “Schulische Integration von Kindern mit einer geistigen Behinderung – Untersuchung der Entwicklung der Schulleistungen und der adaptiven Fähigkeiten, der Wirkung auf die Lernentwicklung der Mitschüler sowie der Lehrereinstellungen zur Integration”. Prix attribué aux trois auteurs (R. Sermier Dessemontet, V. Benoit, G. Bless) ",2014
129455,6421F206-079B-4751-B7C2-20EE1DEAAC9D,"Prix international de recherche de l’Australasian Society for Intellectual Disability (ASID) 
pour l’article “The impact of including children with intellectual disabilities in general education classrooms on the academic achievement of their low, average and high achieving peers.”. Prix attribué aux deux auteurs (R. Sermier Dessemontet & G. Bless)
",2013
174497,35B600C8-21C5-4D13-864A-6885AC796B17,NARSAD Grant for Young Investigator,2018
122334,4373C24E-A3D4-4737-8F21-1B63FEE22CFD,Young Investigator’s Award- EACTS Meeting on Cardiac and Pulmonary regeneration,2010
122334,2CF0FE9B-1BFA-487A-8F50-1F8194FF9A9D,"Poster Award-Swiss Experimental Surgery Symposium, SESS. ",2011
122334,95E59A21-C78B-4C21-BE70-5D62C864AC51,"CSF-Award for best contribution, 7th International Ascona Workshop on Cardiomyocyte Biology, Ascona",2012
122334,170AA291-901A-44EC-BDE7-42970FE54648,Best Paper Award,2013
122334,FCB6DD18-C173-46CA-A25F-FB33A253B8F4,Winner of the day (best oral presentation)22nd European Students’ Conference on Perspectives and Ch,2011
183915,169BAF21-6851-48EC-9744-521668D46A43,"Travel Grant, European Hematology Association (complimentary registration to the virtual annual meeting)",2020
141548,ADD4A64A-31E9-4A11-B27B-398A9958C6A7,Best Poster Award,2012
151326,6B902719-49CA-4264-A24D-25A89F94DA91,Publication Prize of the Fondation La Roche-Posay,2015
151326,FB5566F5-A120-4174-AC63-281B6841AC9A,Oral Presentation Prize received from European Academy of Allergy and Clinical Immunology (EAACI),2015
151326,095D9EE4-5EE1-4501-BCB3-8AD4C01B0FB3,Young Investigator Award of the Cutaneous Lymphoma Task Fort of the European Organization for Research and Treatment of Cancer,2016
151326,D7E9FA1F-7C91-4FD6-92FA-0CEAEC7D6615,Nachwuchsförderpreis 2015 der Deutsche Gesellschaft für Allergologie und Klinische Immunologie (DGAKI),2015
151326,6DAB53A1-7E1B-4722-81BE-564593CDFE4F,"""Teacher of the year""; Department of Dermatology, University Hospital Zurich, Switzerland",2014
184037,9B81EB10-1A18-46DB-B234-517DFE4F6D21,"“Travel Award” and “Early Career Award finalist” 2019, by the Society of Cardiac Magnetic Resonance (SCMR), in recognition of the research work submitted at the SCMR Annual Scientific Sessions, February 2020, Orlando, USA",2020
184037,4F400EE7-BCCB-422C-B944-7AEA2BC300C5,"“Young Investigator Award” 2020, 2nd place, by the American College of Cardiology (ACC), for the manuscript: “Diagnostic Impact and Prognostic Value of CMR in Patients with Ventricular Arrhythmias” (co-first author)",2020
178175,4E40B3E3-62D5-4D9E-A5F1-149D3B88201C,Swiss Addiction Research Award 2019 (SARA) from the Swiss Society of Addiction Medicine (SSAM),2019
161648,2F5F6C0B-B121-4C18-BF0E-BDCA3048BAC1,"Concorso video Memorie Migranti (http://www.emigrazione.it/?pag=concorso_video_memorie_migranti.html)

Lo scopo dell’iniziativa è quello di favorire il recupero e la sensibilizzazione della memoria storica dell’emigrazione italiana nel mondo dalla fine dell’Ottocento ai nostri giorni, nonché favorire un’attività di ricerca e di studio sugli aspetti storici, sociali ed economici legati all’esodo.",2017
158698,9FC69F6B-667F-4F5B-A686-F675696D60ED,Travel award of the Society of Systematic Biologists,2016
158698,BA19B7AE-0DC1-4433-87F8-E47C6CAD4298,DGL-Nachwuchspreis der Deutschen Gesellschaft für Limnologie e.V.,2015
178621,B544359C-A702-45C9-9246-DD57AEF6320A,"Horneck-Brack Presentation Award, 2nd prize, European Astriobiology Network Association Annual Meeting
http://www.eana-net.eu/index.php?page=Conferences/EANA_student",2018
178621,9632690B-47DE-432E-AD2F-D5B06DEDBD2F,"Phd Prize for Planetary Systems and Astrobology, International Astronomical Union

https://www.iau.org/news/announcements/detail/ann19039/",2019
178621,E470C2F0-E3F7-4C57-9584-30BA31F98E43,"Doctoral Thesis Award 2019, German Astronomical Society
http://astronomische-gesellschaft.de/en/activities/press-releases/doctoral-thesis-award-2019",2019
158656,33AD164E-B12E-4CAA-BD68-C35704328192,"Day of Clinical Research Prize, 17th Day of Clinical Research of the University Hospital Zurich",2018
158656,ADC3C7B8-26B3-4FD0-BF36-76243D34F1F7,Research Award of the Swiss Brain Tumor Foundation,2019
158656,85DEF22E-85B4-4A75-B1AF-79D6F606DF4A,Merit Award,2017
194800,DBFAC580-1973-4287-8A2E-F358B6AF65BC,Swiss Physical Society's Award in all Physics Domains,2021
175184,15714B26-0B20-4720-A0AF-5F94E60330FD,"Research England GCRF QR Fund, Fellowship",2018
168674,332357D9-B105-4FDE-841A-6F4C3DF363B7,"Young Investigator Award in Basic Science 
given by the European Society of Cardiology",2016
168545,F7A1D346-2B59-44AB-95E5-380BAD23FF71,"Second Best Poster Award, for the conference presentation:

D. Angel, M. Tamagnone, K. Chaudhary, F. Capasso, “Investigating Guided Modes in 2D Materials by NSOM”, Emerging Researchers National Conference in STEM, Washington D.C., U.S.A., 22-24 February, 2018
",2018
165031,A550E294-5730-4259-8819-B159E68AF903,"National Bioinformatics Infrastructure Sweden (Scilife) Long-term Support grant – bioinformatics support worth of 500hrs provided by Scilife staff for our project on the Genome-wide consequences of population declines in endangered species (Sumatran Rhinoceros, Arctic fox, Kakakpo) ",2017
164927,71E5D4B9-180E-4AC8-A393-5C3ED4FED8E1,"Poster Prize of the Swiss Visceral Surgeons Society, first author.",2016
164927,6331C1BD-2364-4843-8321-E21978EA885A,"Junior Investigator Award 2016 for Best basic/translational research by the International Liver Cancer Association (ILCA), first author.",2016
151326,66D7D889-5D94-4423-8633-CC16B926CF3E,Poster Prize in the Junior Member and Affiliates (JMA) Poster Session of the European Academy of Allergy and Clinical Immunology (EAACI),2015
151326,0F1D249D-C408-45D4-AFD1-CC25C1564921,Scholarship received from the European Academy of Allergy and Clinical Immunology (EAACI),2015
183807,66E9F0CD-A46B-4E09-AE9E-436CCE955AF5,THOUGHT Trust Conference Grant,2019
126046,7DD5FDAA-B1AD-4CF7-A138-54F5ACBCEA90,SNF Postdoc Mobility Fellowship,2013
126046,7209DB6B-827B-4863-AFC4-46A2E1C7F0E7,ERC Advanced Grant (2.4 Mio CHF),2012
126046,882DC42B-7420-40F0-9D12-DDCFE97A76B0,University of Fribourg Faculty Award for the Best PhD Thesis in experimental sciences,2014
126046,227C627F-9CB6-42DA-88B9-8D3F0ADA4829,2013 SCNAT/SCS Chemistry Travel Award,2013
174484,CFA098C0-C9A8-48F7-8999-6D4D2D87AA5C,2017 Best Basic Science Poster Northwestern Heart Failure Holiday Symposium,2017
154667,CDB55F5D-FF2F-45FB-B654-45B04EB89767,ISSCR travel award,2016
167793,AC9837EC-115A-4FD7-BE3E-C72763452687,AUA2018 meeting Best Poster Prize: Near Infrared Photoimmunotherapy Using Anti-CD47 Antibody for Human Bladder Cancer,2018
167793,8C762655-455E-41E6-9E6A-A035A61400D8,AUA2018 meeting Best Poster Prize: Molecular characterization of the murine urinary bladder using different approaches of single cell RNA sequencing,2018
183952,D6CCB56D-B646-4240-A5F0-CD04214A35EB,"Young Investigator Grant

Awarded by the organizing committee of the HCV2021 conference. Free conference participation; The Young Investigator Grant recognizes outstanding young investigator's research accomplishments and looks to promote their attendance at HCV2021 to present their research.  ",2021
183952,27121750-EFC2-42A9-9286-100ED18E4E50,"Best Abstracts Award

Awarded by the Journal ""viruses"" at the HCV2021 conference. 
 ",2021
183830,D913C68B-8EBA-42F6-8303-61B54B4631E4,Dana-Farber Cancer Institute COVID19 Microgrant,2021
183830,136FD128-75DA-400A-BE87-3BEF5D782731,SNSF Return Fellowship,2020
164632,80F9515F-A41E-445C-9C0D-C4A39045EDE1,Return CH Advanced Postdoc.Mobility Fellowship,2017
177833,03C9F170-4253-4E76-9A5C-AB9F4E4DBFD7,Koch Institute Image Award,2019
177833,63961274-9A56-4B06-9099-EC9F4D7462F0,MIT-IBM Watson AI Lab fellowship,2018
177833,305DB931-A1EB-42CA-ABEB-EEBFA76775B0,"Invited participant in ""Partners Healthcare Data Challenge""",2018
139679,368FA053-1EF3-48C9-AB0F-6AD3EEA97562,UNSW Vice-Chancellor's Postdoctoral Fellowship,2012
180789,1A65CF58-55E4-4991-954F-3005C70B8946,EGU 2021 Division Outstanding Early Career Scientist,2021
166504,C9826B41-0B0D-402D-AA63-FDF0F5C2E225,Stat under the stars ’best objective predictions’,2018
145756,8FCA2C44-4363-45A1-830B-0C25188159C2,"Research Group of the Year, Stevens Group, Imperial College London",2014
147886,6A47EF71-5B25-4C87-ACFF-C1E53F4A711D,"The Dick and Julia McAbee Endowed Fellowship in Diabetes Research Fellowship Program, University of Washington, Seattle, USA",2014
139684,536055C7-C828-4BC5-903C-0BBF8F65563D,"Award for Best Poster. Category: Computational Modeling. McGowan Institute for Regenerative Medicine Scientific Retreat, Nemacolin Woodlands Resort, Farmington, PA, USA.",2012
186733,51D12B5D-D359-4F55-9876-002F358481F3,Jackson/Knowlton Award for the best paper published by a fellow of the Smithsonian Tropical Research Institute,2021
137318,F1E7C07E-54DC-42A1-AF25-3C540F3C0FD4,Scholarship,2012
160469,A8F183A0-50AE-4BC7-ACDE-D43E8B54A138,"Swiss Government Excellence Scholarship (12 months, with possibility of 2  x 12 months of prolongation, 1'920.00 CHF)",2018
145187,B3D90C3F-CFC2-4A5B-BA8A-BFAA5B66B20C,Nestlé Prize in Nutrition - Young Researcher Award in 2016,2016
154049,0A5E357C-1D1A-4341-824A-7DE37F8F3341,"2016 Chemistry Travel Award by SCNAT, SCS and SSFC",2016
160366,A0A7D45A-EE10-4B5D-9155-DF7A9EA541D6,"COHESION doctoral student, Ms. Nathaly Aya Pastrana, won the BEST STUDENT PAPER AWARD at the World Social Marketing Conference 2017 (6-8- May, Washington DC), for her paper on  “Social Marketing Interventions for Neglected Tropical Diseases: A Systematic Review”.
",2017
146147,506D24C5-CED5-4CDE-B276-7F9144E02BC7,"Ernennung zum ""Directeur d'études invité"" der Section des Sciences religieuses der École Pratique des Hautes Études (EPHE) in Paris für Mai 2015",2015
146147,A4712425-BE5E-4399-85C0-E29472FC86BC,Einladung der der Karl und Gertrud Abel-Stiftung zur Ausrichtung einer Tagung zur antiken Philosophie und deren Rezeption im Jahre 2014,2013
133261,5B9DF193-DAF5-43DE-999E-3EA9DBF80B70,Outstanding Poster Presentation,2011
131232,66B4321A-8EE1-4241-882B-6C39D05C77CE,"Best Poster Prize, 5th Annual Meeting of the Swiss Association of Perinatal Pharmacology, Zurich, CH",2012
131232,F54A871C-93C3-40B1-B8AE-FDA0D39D58DC,"Poster Prize, Empa PhD Symposium, Dübendorf, CH",2012
137611,EC834459-FAEC-49A1-B705-D41C9E678AE8,Obtention du subside tremplin (bureau de l'égalité des chances de l'Université de Neuchâtel) lui permettant d’être déchargée durant le semestre de printemps 2014 de son assistanat à l’Université de Neuchâtel pour se consacrer entièrement à la rédaction de sa thèse.,2014
123671,A5FAC4D6-ACBB-4992-A29C-82E63620989C,"Doctor Honoris Causa, University of Bologna, Italy",2013
123671,18550F22-A93C-4A7A-9FCD-FB3BF06942AD,"Doctor Honoris Causa, University of Bonn, Germany",2013
153851,EA18BABE-3467-4993-94FF-82CB2A4470EA,Travel grant of the Swiss Academy of Humanities and Social Sciences (SAGW),2016
160564,8D170F4D-9E74-4682-916F-EC3710255ADD,Best Undergraduate Program manager award at Tartu Department of Economics awarded to Dr. Helen Poltimäe,2015
160564,CB4526A9-E9D9-419E-9CB2-09243F5AD04A,Voldemar Jaanberg Scholarship awarded to Liina Joller for excellent research and contribution to the societal benefits: http://sihtasutus.ut.ee/en/grant/the-2015-voldemar-jaanberg-scholarship/,2015
